103 290.601 543.147 885.642 1345.76 1715.93 271.883 518.692 907.584 1378.22 1728.71
104 294.061 550.066 885.642 1352.68 1729.77 274.217 522.773 913.486 1384.04 1731.3
105 300.98 563.905 889.101 1363.06 1733.23 276.545 526.838 919.343 1389.76 1733.81
106 300.98 563.905 892.561 1366.52 1736.69 278.868 530.887 925.157 1395.41 1736.25
107 304.439 567.364 892.561 1373.44 1736.69 281.186 534.919 930.926 1400.96 1738.62
108 304.439 563.905 902.939 1376.9 1733.23 283.498 538.935 936.653 1406.44 1740.91
109 304.439 567.364 909.858 1394.19 1733.23 285.804 542.935 942.336 1411.83 1743.14
110 304.439 570.824 920.237 1404.57 1729.77 288.105 546.92 947.977 1417.14 1745.29
111 304.439 570.824 927.156 1401.11 1736.69 290.401 550.888 953.575 1422.38 1747.39
112 311.358 570.824 934.075 1401.11 1736.69 292.691 554.84 959.131 1427.53 1749.42
113 314.818 574.283 940.994 1418.41 1740.15 294.976 558.777 964.645 1432.61 1751.39
114 318.277 577.743 947.913 1418.41 1743.61 297.256 562.698 970.117 1437.61 1753.3
115 321.737 577.743 951.373 1418.41 1747.07 299.53 566.603 975.548 1442.53 1755.15
116 325.197 588.121 958.292 1432.25 1747.07 301.799 570.492 980.938 1447.38 1756.95
117 325.197 591.581 961.751 1428.79 1740.15 304.063 574.366 986.287 1452.16 1758.69
118 328.656 598.5 961.751 1442.63 1743.61 306.321 578.224 991.595 1456.87 1760.38
119 328.656 608.879 961.751 1442.63 1750.53 308.574 582.067 996.863 1461.5 1762.02
120 332.116 612.338 968.67 1453.01 1750.53 310.821 585.894 1002.09 1466.07 1763.61
121 332.116 615.798 972.13 1449.55 1750.53 310.543 585.359 1001.15 1464.65 1761.86
122 332.116 615.798 972.13 1446.09 1750.53 310.264 584.825 1000.21 1463.23 1760.11
123 332.116 615.798 968.67 1442.63 1750.53 309.986 584.292 999.272 1461.81 1758.37
124 332.116 615.798 968.67 1442.63 1750.53 309.709 583.758 998.334 1460.39 1756.63
125 332.116 615.798 968.67 1442.63 1750.53 309.431 583.226 997.397 1458.97 1754.88
126 332.116 615.798 965.211 1442.63 1750.53 309.154 582.694 996.461 1457.56 1753.15
127 332.116 615.798 965.211 1439.17 1750.53 308.877 582.162 995.525 1456.15 1751.41
128 332.116 615.798 961.751 1439.17 1750.53 308.601 581.631 994.591 1454.73 1749.68
129 332.116 615.798 961.751 1432.25 1747.07 308.324 581.1 993.658 1453.32 1747.94
130 332.116 615.798 961.751 1432.25 1747.07 308.048 580.57 992.726 1451.92 1746.21
131 332.116 608.879 958.292 1432.25 1740.15 307.772 580.041 991.794 1450.51 1744.48
132 332.116 608.879 958.292 1432.25 1740.15 307.496 579.512 990.864 1449.1 1742.76
133 332.116 608.879 958.292 1432.25 1736.69 307.221 578.983 989.934 1447.7 1741.03
134 332.116 608.879 954.832 1432.25 1736.69 306.946 578.455 989.005 1446.3 1739.31
135 328.656 608.879 951.373 1432.25 1736.69 306.671 577.928 988.078 1444.9 1737.59
136 328.656 608.879 951.373 1432.25 1736.69 306.396 577.4 987.151 1443.5 1735.87
137 325.197 608.879 951.373 1432.25 1736.69 306.122 576.874 986.225 1442.1 1734.15
138 321.737 608.879 951.373 1428.79 1733.23 305.848 576.348 985.3 1440.7 1732.44
139 325.197 608.879 951.373 1425.33 1733.23 305.574 575.822 984.376 1439.31 1730.72
140 325.197 608.879 947.913 1425.33 1733.23 305.3 575.297 983.453 1437.91 1729.01
141 325.197 608.879 947.913 1425.33 1733.23 305.027 574.773 982.531 1436.52 1727.3
142 325.197 608.879 947.913 1425.33 1733.23 304.754 574.249 981.61 1435.13 1725.59
143 325.197 608.879 947.913 1425.33 1733.23 304.481 573.725 980.69 1433.74 1723.89
